id,confirmation_code,duration,start_date,end_date,crackdown,issue,funding,Q1.2,Q1.3,favor_humanitarian,favor_human_rights,favor_development,donate_likely,amount_donate,amount_keep,amount_why,give_charity,volunteer,political_knowledge,ideology,education,religiosity,Q3.8,gender,gender_other,income,age,attention1_correct,attention2_correct,check1,check2,donate_likely_bin,favor_humanitarian_bin,favor_human_rights_bin,favor_development_bin,give_charity_3,give_charity_2,political_knowledge_bin,ideology_3,ideology_bin,education_bin,religiosity_bin,income_clean,income_bin,age_bin,gender_bin
R_1fZW3wtvw0WFH89,4647704,149,2018-03-22T21:50:05Z,2018-03-22T21:52:35Z,No crackdown,Humanitarian assistance,Private,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Somewhat likely,0,100,I do not know anything about the IRC at this time.,Once every three months,Yes,Most of the time,Conservative,Some college,Seldom,Blue,Female,,"$50,000 – $59,999",35 – 44,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,No BA,Rarely,"$50,000 – $59,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_22RmmtFimETZh8f,7785770,257,2018-03-22T21:48:25Z,2018-03-22T21:52:43Z,No crackdown,Human rights,Government,Yes,"Green,Yellow",Very favorable,Favorable,Favorable,Extremely likely,100,0,It is quintessential to do everything possible to protect human rights all around the world.,Once every three months,Yes,Most of the time,Liberal,4 year degree,Once a week,Blue,Female,,"$90,000 – $99,999",35 – 44,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,BA and above,At least once a month,"$90,000 – $99,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_1EgnXUgl1J0wuTn,5228426,128,2018-03-22T21:53:39Z,2018-03-22T21:55:48Z,Crackdown,Human rights,Private,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Neither likely nor unlikely,0,100,I don't really know anything about IRC so I could not commit to donating right now.,Once every six months,No,Most of the time,Liberal,4 year degree,Never,Blue,Female,,"$90,000 – $99,999",35 – 44,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,BA and above,Rarely,"$90,000 – $99,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_2R7wO7hRZ2V1wau,6011778,243,2018-03-22T21:53:44Z,2018-03-22T21:57:48Z,No crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Neither likely nor unlikely,0,100,"I generally donate locally, I fell I can have a more direct impact.",Once every six months,Yes,Some of the time,"Independent, leaning conservative",4 year degree,A few times a year,Blue,Male,,"$50,000 – $59,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,BA and above,Rarely,"$50,000 – $59,999","At least $50,000 – $59,999",At least 35 – 44,Not Female
R_unairOWvjWt3fqx,4170549,190,2018-03-22T21:54:46Z,2018-03-22T21:57:56Z,No crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Very favorable,Very favorable,Somewhat likely,25,75,I am so broke and behind on bills or i would donate more.,Once a month,No,Hardly at all,Independent,High school graduate,Once or twice a month,Blue,Female,,"Less than $10,000",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Not often,Independent,Not liberal,No BA,At least once a month,"Less than $10,000","Less than $50,000 – $59,999",Less than 35 – 44,Female
R_2tbdMeROFN49VV6,8916826,159,2018-03-22T21:57:07Z,2018-03-22T21:59:46Z,Crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat likely,10,90,"I don;t know enough about the organization to give more.  If I knew more about them, I'd probably give more.",Once a month,Yes,Most of the time,Liberal,4 year degree,Never,Blue,Female,,"$100,000 – $149,999",35 – 44,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Often,Liberal,Liberal,BA and above,Rarely,"$100,000 – $149,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_qJD0YvQHZQBxarD,5521700,151,2018-03-22T21:58:03Z,2018-03-22T22:00:35Z,Crackdown,Humanitarian assistance,Private,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat likely,10,90,"I'm kinda broke at the moment. If I wasn't as strapped, I would donate more. This charity deserves help.",Once a year,No,Some of the time,Liberal,Less than high school,Never,Blue,Male,,"$100,000 – $149,999",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,No BA,Rarely,"$100,000 – $149,999","At least $50,000 – $59,999",Less than 35 – 44,Not Female
R_3QLtsGjC6JeiomB,8063244,137,2018-03-22T21:58:36Z,2018-03-22T22:00:54Z,Crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Neither likely nor unlikely,20,80,I am broke! :(,Once every few years,Yes,Most of the time,"Independent, leaning liberal",Some college,Seldom,Blue,Female,,"$20,000 – $29,999",35 – 44,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Rarely,Rarely,Often,Liberal,Liberal,No BA,Rarely,"$20,000 – $29,999","Less than $50,000 – $59,999",At least 35 – 44,Female
R_1OACDxWzlTEGRqb,7083209,236,2018-03-22T21:59:13Z,2018-03-22T22:03:09Z,No crackdown,Human rights,Private,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Neither likely nor unlikely,10,90,Not very familiar with the organization.,Once every six months,No,Most of the time,Conservative,4 year degree,Seldom,Blue,Male,,"$100,000 – $149,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,BA and above,Rarely,"$100,000 – $149,999","At least $50,000 – $59,999",At least 35 – 44,Not Female
R_25F3HOzxSR3jWlA,3921292,83,2018-03-22T22:02:51Z,2018-03-22T22:04:14Z,Crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat likely,19,81,"I need money myself because I am poor, but I want to help.",Never,Yes,Most of the time,Strong liberal,4 year degree,Never,Blue,Female,,"Less than $10,000",18 – 24,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Rarely,Rarely,Often,Liberal,Liberal,BA and above,Rarely,"Less than $10,000","Less than $50,000 – $59,999",Less than 35 – 44,Female
R_1mI8niMdv8ADxxL,5709080,168,2018-03-22T22:01:35Z,2018-03-22T22:04:24Z,Crackdown,Human rights,Private,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat likely,20,80,"I believe in giving a tithe. If it is a good cause, I am willing to donate a little more.",Once a month,Yes,Only now and then,Conservative,4 year degree,Once a week,Blue,Female,,"$60,000 – $69,999",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Not often,Conservative,Not liberal,BA and above,At least once a month,"$60,000 – $69,999","At least $50,000 – $59,999",Less than 35 – 44,Female
R_1jKb2ANl8uMs78d,2893374,128,2018-03-22T22:03:31Z,2018-03-22T22:05:40Z,Crackdown,Humanitarian assistance,Private,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Somewhat unlikely,0,100,I have other causes I would rather donate to.,Once every three months,Yes,Most of the time,Independent,4 year degree,Never,Blue,Female,,"$60,000 – $69,999",25 – 34,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Independent,Not liberal,BA and above,Rarely,"$60,000 – $69,999","At least $50,000 – $59,999",Less than 35 – 44,Female
R_3JIWkFA1CdROztC,5353592,109,2018-03-22T22:05:42Z,2018-03-22T22:07:32Z,No crackdown,Human rights,Private,Yes,"Green,Yellow",Unfavorable,Very unfavorable,Very unfavorable,Extremely unlikely,0,100,I do not support flooding the West with refugees.,Once every few years,No,Most of the time,Independent,4 year degree,Never,Blue,Female,,"$50,000 – $59,999",55 – 64,TRUE,TRUE,Correct,Correct,Not likely,Not favorable,Not favorable,Not favorable,Rarely,Rarely,Often,Independent,Not liberal,BA and above,Rarely,"$50,000 – $59,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_28AlEVH14khUmeu,6216778,162,2018-03-22T22:05:31Z,2018-03-22T22:08:13Z,No crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Somewhat unlikely,0,100,"Haven't heard of them before, and most of their donations come from governments",Once every three months,Yes,Some of the time,Liberal,4 year degree,A few times a year,Blue,Male,,"$80,000 – $89,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,BA and above,Rarely,"$80,000 – $89,999","At least $50,000 – $59,999",At least 35 – 44,Not Female
R_Rf3AwsCOPpGj7LX,5397394,452,2018-03-22T22:03:58Z,2018-03-22T22:11:31Z,No crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Very favorable,Favorable,Very favorable,Somewhat unlikely,0,100,I can think of better funds.,Once a month,Yes,Most of the time,"Independent, leaning conservative",4 year degree,Once or twice a month,Blue,Male,,"$100,000 – $149,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Often,Conservative,Not liberal,BA and above,At least once a month,"$100,000 – $149,999","At least $50,000 – $59,999",At least 35 – 44,Not Female
R_2WGZWrX8yMOhq19,9518122,220,2018-03-22T22:08:31Z,2018-03-22T22:12:12Z,Crackdown,Human rights,Government,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat unlikely,21,79,I'm leery of the government backing and the Romney name.,Once every three months,No,Some of the time,Strong liberal,Some college,Never,Blue,Female,,"$10,000 – $19,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,No BA,Rarely,"$10,000 – $19,999","Less than $50,000 – $59,999",At least 35 – 44,Female
R_3EbgzusPELmhqxj,1326658,256,2018-03-22T22:09:27Z,2018-03-22T22:13:43Z,No crackdown,Humanitarian assistance,Private,Yes,"Green,Yellow",Favorable,Neutral,Favorable,Somewhat unlikely,0,100,I would rather donate to Americans that are in dire need and there are many of them.,Once a year,No,Some of the time,Conservative,High school graduate,Never,Blue,Female,,"$30,000 – $39,999",45 – 54,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Not favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,No BA,Rarely,"$30,000 – $39,999","Less than $50,000 – $59,999",At least 35 – 44,Female
R_3spDRpf1YWiyI81,2811051,152,2018-03-22T22:11:34Z,2018-03-22T22:14:07Z,Crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Neutral,Favorable,Favorable,Neither likely nor unlikely,10,90,Not sure about it. So donate some money is enough.,Never,Yes,Only now and then,Liberal,Graduate or professional degree,Seldom,Blue,Female,,"$70,000 – $79,999",35 – 44,TRUE,TRUE,Correct,Correct,Not likely,Not favorable,Favorable,Favorable,Rarely,Rarely,Not often,Liberal,Liberal,BA and above,Rarely,"$70,000 – $79,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_2CfgOAkbRaisDT9,6203108,109,2018-03-22T22:14:39Z,2018-03-22T22:16:29Z,No crackdown,Humanitarian assistance,Private,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Somewhat likely,5,95,I would choose to donate so that I could at least donate something. I would keep that amount because I would need it in the future.,Once every three months,No,Some of the time,Strong liberal,2 year degree,Never,Blue,Male,,"$50,000 – $59,999",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Liberal,Liberal,No BA,Rarely,"$50,000 – $59,999","At least $50,000 – $59,999",Less than 35 – 44,Not Female
R_sXB6oGoJRI1d0XL,7161929,99,2018-03-22T22:19:00Z,2018-03-22T22:20:40Z,No crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Favorable,Unfavorable,Neither likely nor unlikely,4,96,It's because I'm greedy and cheap.,Once every few years,No,Only now and then,Conservative,Doctorate,Seldom,Blue,Male,,"$30,000 – $39,999",25 – 34,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Not favorable,Rarely,Rarely,Not often,Conservative,Not liberal,BA and above,Rarely,"$30,000 – $39,999","Less than $50,000 – $59,999",Less than 35 – 44,Not Female
R_3rJsdfEQNp4xo8f,7734201,224,2018-03-22T22:21:23Z,2018-03-22T22:25:08Z,Crackdown,Human rights,Private,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Somewhat unlikely,5,95,It might be a good organization but I would have to know more about it before donating more than just a small sum.,Once every six months,No,Most of the time,Conservative,Some college,Never,Blue,Male,,"$20,000 – $29,999",65 – 74,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,No BA,Rarely,"$20,000 – $29,999","Less than $50,000 – $59,999",At least 35 – 44,Not Female
R_2cA4ZfVXHeV3caz,5108536,152,2018-03-22T22:26:10Z,2018-03-22T22:28:43Z,Crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Favorable,Neutral,Neither likely nor unlikely,0,100,Struggling financially right now,Once every three months,No,Some of the time,Conservative,2 year degree,Once or twice a month,Blue,Female,,"$50,000 – $59,999",18 – 24,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Not favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,No BA,At least once a month,"$50,000 – $59,999","At least $50,000 – $59,999",Less than 35 – 44,Female
R_1ffreVUpfmQcI0H,8830561,369,2018-03-22T22:22:36Z,2018-03-22T22:28:46Z,No crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Neutral,Favorable,Favorable,Somewhat likely,50,50,I like to research the organizations I donate to. Since I don't know much about this organization I  and have to make a decision right now. I would donate half and research and if they are a reputable organization that donations go mostly towards the cause and not just pennies on the dollar then I would send the rest. There are a lot of charitable organizations that most of the money does not go towards the actual cause,Once every three months,Yes,Most of the time,"Independent, leaning conservative",2 year degree,Seldom,Blue,Female,,"$30,000 – $39,999",45 – 54,TRUE,TRUE,Correct,Correct,Likely,Not favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Conservative,Not liberal,No BA,Rarely,"$30,000 – $39,999","Less than $50,000 – $59,999",At least 35 – 44,Female
R_SHs8WoYjkBpkeOZ,9144059,194,2018-03-22T22:32:40Z,2018-03-22T22:35:55Z,No crackdown,Human rights,Private,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Extremely likely,25,75,"My logic behind this is that if I can donate even a portion of that extra money I would feel content however, I could also use the remainder to pay down a portion of my debt which would then allow me to donate more in the future.",Once a week,Yes,Some of the time,"Independent, leaning liberal",Some college,Never,Blue,Male,,"$100,000 – $149,999",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Often,Liberal,Liberal,No BA,Rarely,"$100,000 – $149,999","At least $50,000 – $59,999",Less than 35 – 44,Not Female
R_3PCFTWzr7Jfy37z,6062143,141,2018-03-22T22:37:47Z,2018-03-22T22:40:09Z,No crackdown,Human rights,Government,Yes,"Green,Yellow",Favorable,Favorable,Very favorable,Neither likely nor unlikely,0,100,I donate to animal charities so I would prefer to do that,Once every three months,No,Most of the time,Independent,4 year degree,Never,Blue,Female,,"$50,000 – $59,999",35 – 44,TRUE,TRUE,Correct,Correct,Not likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Often,Independent,Not liberal,BA and above,Rarely,"$50,000 – $59,999","At least $50,000 – $59,999",At least 35 – 44,Female
R_Zl7fPPxlU8i2o5X,6061906,111,2018-03-22T22:42:26Z,2018-03-22T22:44:17Z,Crackdown,Human rights,Government,Yes,"Green,Yellow",Very favorable,Very favorable,Very favorable,Extremely likely,20,80,I Would love to donate more but I actually need the money right now. Also I don’t know a lot about their organization other than what was provided.,Once a month,No,Most of the time,Strong liberal,4 year degree,A few times a year,Blue,Female,,"$40,000 – $49,999",25 – 34,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,At least once a month,At least once a year,Often,Liberal,Liberal,BA and above,Rarely,"$40,000 – $49,999","Less than $50,000 – $59,999",Less than 35 – 44,Female
R_1FmPvh4z9XiNhav,2170153,295,2018-03-22T22:41:53Z,2018-03-22T22:46:48Z,Crackdown,Humanitarian assistance,Government,Yes,"Green,Yellow",Favorable,Favorable,Favorable,Somewhat likely,50,50,To be able to help them while keeping fair amount for myself,Once a year,Yes,Only now and then,"Independent, leaning conservative",Some college,Once a week,Blue,Male,,"$20,000 – $29,999",18 – 24,TRUE,TRUE,Correct,Correct,Likely,Favorable,Favorable,Favorable,Once a month-once a year,At least once a year,Not often,Conservative,Not liberal,No BA,At least once a month,"$20,000 – $29,999","Less than $50,000 – $59,999",Less than 35 – 44,Not Female
